# run	81821033
# key	spec	kept	seed	order	x	killer	symm	diff
s5280	7x2xm8du	1	81821033-5280	14	1	0	7	5
s5281	7x3a	1	81821033-5281	21	0	0	0	0
s5282	7x3adb	1	81821033-5282	21	0	0	0	1
s5283	7x3adi	1	81821033-5283	21	0	0	0	2
s5284	7x3ada	1	81821033-5284	21	0	0	0	3
s5285	7x3ade	0	81821033-5285	21	0	0	0	4
s5286	7x3adu	0	81821033-5286	21	0	0	0	5
s5287	7x3	1	81821033-5287	21	0	0	1	0
s5288	7x3db	1	81821033-5288	21	0	0	1	1
s5289	7x3di	1	81821033-5289	21	0	0	1	2
s5290	7x3da	1	81821033-5290	21	0	0	1	3
s5291	7x3de	0	81821033-5291	21	0	0	1	4
s5292	7x3du	0	81821033-5292	21	0	0	1	5
s5293	7x3r4	1	81821033-5293	21	0	0	2	0
s5294	7x3r4db	1	81821033-5294	21	0	0	2	1
s5295	7x3r4di	1	81821033-5295	21	0	0	2	2
s5296	7x3r4da	1	81821033-5296	21	0	0	2	3
s5297	7x3r4de	0	81821033-5297	21	0	0	2	4
s5298	7x3r4du	0	81821033-5298	21	0	0	2	5
s5299	7x3m2	1	81821033-5299	21	0	0	3	0
s5300	7x3m2db	1	81821033-5300	21	0	0	3	1
s5301	7x3m2di	1	81821033-5301	21	0	0	3	2
s5302	7x3m2da	1	81821033-5302	21	0	0	3	3
s5303	7x3m2de	0	81821033-5303	21	0	0	3	4
s5304	7x3m2du	0	81821033-5304	21	0	0	3	5
s5305	7x3md2	1	81821033-5305	21	0	0	4	0
s5306	7x3md2db	1	81821033-5306	21	0	0	4	1
s5307	7x3md2di	1	81821033-5307	21	0	0	4	2
s5308	7x3md2da	1	81821033-5308	21	0	0	4	3
s5309	7x3md2de	0	81821033-5309	21	0	0	4	4
s5310	7x3md2du	0	81821033-5310	21	0	0	4	5
s5311	7x3m4	1	81821033-5311	21	0	0	5	0
s5312	7x3m4db	1	81821033-5312	21	0	0	5	1
s5313	7x3m4di	1	81821033-5313	21	0	0	5	2
s5314	7x3m4da	1	81821033-5314	21	0	0	5	3
s5315	7x3m4de	0	81821033-5315	21	0	0	5	4
s5316	7x3m4du	0	81821033-5316	21	0	0	5	5
s5317	7x3md4	1	81821033-5317	21	0	0	6	0
s5318	7x3md4db	1	81821033-5318	21	0	0	6	1
s5319	7x3md4di	1	81821033-5319	21	0	0	6	2
s5320	7x3md4da	1	81821033-5320	21	0	0	6	3
s5321	7x3md4de	0	81821033-5321	21	0	0	6	4
s5322	7x3md4du	0	81821033-5322	21	0	0	6	5
s5323	7x3m8	1	81821033-5323	21	0	0	7	0
s5324	7x3m8db	1	81821033-5324	21	0	0	7	1
s5325	7x3m8di	1	81821033-5325	21	0	0	7	2
s5326	7x3m8da	1	81821033-5326	21	0	0	7	3
s5327	7x3m8de	0	81821033-5327	21	0	0	7	4
s5328	7x3m8du	0	81821033-5328	21	0	0	7	5
s5329	7x3xa	1	81821033-5329	21	1	0	0	0
s5330	7x3xadb	1	81821033-5330	21	1	0	0	1
s5331	7x3xadi	1	81821033-5331	21	1	0	0	2
s5332	7x3xada	1	81821033-5332	21	1	0	0	3
s5333	7x3xade	0	81821033-5333	21	1	0	0	4
s5334	7x3xadu	0	81821033-5334	21	1	0	0	5
s5335	7x3x	1	81821033-5335	21	1	0	1	0
s5336	7x3xdb	1	81821033-5336	21	1	0	1	1
s5337	7x3xdi	1	81821033-5337	21	1	0	1	2
s5338	7x3xda	1	81821033-5338	21	1	0	1	3
s5339	7x3xde	0	81821033-5339	21	1	0	1	4
s5340	7x3xdu	0	81821033-5340	21	1	0	1	5
s5341	7x3xr4	1	81821033-5341	21	1	0	2	0
s5342	7x3xr4db	1	81821033-5342	21	1	0	2	1
s5343	7x3xr4di	1	81821033-5343	21	1	0	2	2
s5344	7x3xr4da	1	81821033-5344	21	1	0	2	3
s5345	7x3xr4de	0	81821033-5345	21	1	0	2	4
s5346	7x3xr4du	0	81821033-5346	21	1	0	2	5
s5347	7x3xm2	1	81821033-5347	21	1	0	3	0
s5348	7x3xm2db	1	81821033-5348	21	1	0	3	1
s5349	7x3xm2di	1	81821033-5349	21	1	0	3	2
s5350	7x3xm2da	1	81821033-5350	21	1	0	3	3
s5351	7x3xm2de	0	81821033-5351	21	1	0	3	4
s5352	7x3xm2du	0	81821033-5352	21	1	0	3	5
s5353	7x3xmd2	1	81821033-5353	21	1	0	4	0
s5354	7x3xmd2db	1	81821033-5354	21	1	0	4	1
s5355	7x3xmd2di	1	81821033-5355	21	1	0	4	2
s5356	7x3xmd2da	1	81821033-5356	21	1	0	4	3
s5357	7x3xmd2de	0	81821033-5357	21	1	0	4	4
s5358	7x3xmd2du	0	81821033-5358	21	1	0	4	5
s5359	7x3xm4	1	81821033-5359	21	1	0	5	0
s5360	7x3xm4db	1	81821033-5360	21	1	0	5	1
s5361	7x3xm4di	1	81821033-5361	21	1	0	5	2
s5362	7x3xm4da	1	81821033-5362	21	1	0	5	3
s5363	7x3xm4de	0	81821033-5363	21	1	0	5	4
s5364	7x3xm4du	0	81821033-5364	21	1	0	5	5
s5365	7x3xmd4	1	81821033-5365	21	1	0	6	0
s5366	7x3xmd4db	1	81821033-5366	21	1	0	6	1
s5367	7x3xmd4di	1	81821033-5367	21	1	0	6	2
s5368	7x3xmd4da	1	81821033-5368	21	1	0	6	3
s5369	7x3xmd4de	0	81821033-5369	21	1	0	6	4
s5370	7x3xmd4du	0	81821033-5370	21	1	0	6	5
s5371	7x3xm8	1	81821033-5371	21	1	0	7	0
s5372	7x3xm8db	1	81821033-5372	21	1	0	7	1
s5373	7x3xm8di	1	81821033-5373	21	1	0	7	2
s5374	7x3xm8da	1	81821033-5374	21	1	0	7	3
s5375	7x3xm8de	0	81821033-5375	21	1	0	7	4
s5376	7x3xm8du	0	81821033-5376	21	1	0	7	5
s5377	7x4a	1	81821033-5377	28	0	0	0	0
s5378	7x4adb	1	81821033-5378	28	0	0	0	1
s5379	7x4adi	0	81821033-5379	28	0	0	0	2
s5380	7x4ada	0	81821033-5380	28	0	0	0	3
s5381	7x4ade	0	81821033-5381	28	0	0	0	4
s5382	7x4adu	0	81821033-5382	28	0	0	0	5
s5383	7x4	1	81821033-5383	28	0	0	1	0
s5384	7x4db	1	81821033-5384	28	0	0	1	1
s5385	7x4di	0	81821033-5385	28	0	0	1	2
s5386	7x4da	0	81821033-5386	28	0	0	1	3
s5387	7x4de	0	81821033-5387	28	0	0	1	4
s5388	7x4du	0	81821033-5388	28	0	0	1	5
s5389	7x4r4	1	81821033-5389	28	0	0	2	0
s5390	7x4r4db	1	81821033-5390	28	0	0	2	1
s5391	7x4r4di	0	81821033-5391	28	0	0	2	2
s5392	7x4r4da	0	81821033-5392	28	0	0	2	3
s5393	7x4r4de	0	81821033-5393	28	0	0	2	4
s5394	7x4r4du	0	81821033-5394	28	0	0	2	5
s5395	7x4m2	1	81821033-5395	28	0	0	3	0
s5396	7x4m2db	1	81821033-5396	28	0	0	3	1
s5397	7x4m2di	0	81821033-5397	28	0	0	3	2
s5398	7x4m2da	0	81821033-5398	28	0	0	3	3
s5399	7x4m2de	0	81821033-5399	28	0	0	3	4
s5400	7x4m2du	0	81821033-5400	28	0	0	3	5
s5401	7x4md2	1	81821033-5401	28	0	0	4	0
s5402	7x4md2db	1	81821033-5402	28	0	0	4	1
s5403	7x4md2di	0	81821033-5403	28	0	0	4	2
s5404	7x4md2da	0	81821033-5404	28	0	0	4	3
s5405	7x4md2de	0	81821033-5405	28	0	0	4	4
s5406	7x4md2du	0	81821033-5406	28	0	0	4	5
s5407	7x4m4	1	81821033-5407	28	0	0	5	0
s5408	7x4m4db	1	81821033-5408	28	0	0	5	1
s5409	7x4m4di	0	81821033-5409	28	0	0	5	2
s5410	7x4m4da	0	81821033-5410	28	0	0	5	3
s5411	7x4m4de	0	81821033-5411	28	0	0	5	4
s5412	7x4m4du	0	81821033-5412	28	0	0	5	5
s5413	7x4md4	1	81821033-5413	28	0	0	6	0
s5414	7x4md4db	1	81821033-5414	28	0	0	6	1
s5415	7x4md4di	0	81821033-5415	28	0	0	6	2
s5416	7x4md4da	0	81821033-5416	28	0	0	6	3
s5417	7x4md4de	0	81821033-5417	28	0	0	6	4
s5418	7x4md4du	0	81821033-5418	28	0	0	6	5
s5419	7x4m8	1	81821033-5419	28	0	0	7	0
s5420	7x4m8db	1	81821033-5420	28	0	0	7	1
s5421	7x4m8di	0	81821033-5421	28	0	0	7	2
s5422	7x4m8da	0	81821033-5422	28	0	0	7	3
s5423	7x4m8de	0	81821033-5423	28	0	0	7	4
s5424	7x4m8du	0	81821033-5424	28	0	0	7	5
s5425	7x4xa	1	81821033-5425	28	1	0	0	0
s5426	7x4xadb	1	81821033-5426	28	1	0	0	1
s5427	7x4xadi	0	81821033-5427	28	1	0	0	2
s5428	7x4xada	0	81821033-5428	28	1	0	0	3
s5429	7x4xade	0	81821033-5429	28	1	0	0	4
s5430	7x4xadu	0	81821033-5430	28	1	0	0	5
s5431	7x4x	1	81821033-5431	28	1	0	1	0
s5432	7x4xdb	1	81821033-5432	28	1	0	1	1
s5433	7x4xdi	0	81821033-5433	28	1	0	1	2
s5434	7x4xda	0	81821033-5434	28	1	0	1	3
s5435	7x4xde	0	81821033-5435	28	1	0	1	4
s5436	7x4xdu	0	81821033-5436	28	1	0	1	5
s5437	7x4xr4	1	81821033-5437	28	1	0	2	0
s5438	7x4xr4db	1	81821033-5438	28	1	0	2	1
s5439	7x4xr4di	0	81821033-5439	28	1	0	2	2
s5440	7x4xr4da	0	81821033-5440	28	1	0	2	3
s5441	7x4xr4de	0	81821033-5441	28	1	0	2	4
s5442	7x4xr4du	0	81821033-5442	28	1	0	2	5
s5443	7x4xm2	1	81821033-5443	28	1	0	3	0
s5444	7x4xm2db	1	81821033-5444	28	1	0	3	1
s5445	7x4xm2di	0	81821033-5445	28	1	0	3	2
s5446	7x4xm2da	0	81821033-5446	28	1	0	3	3
s5447	7x4xm2de	0	81821033-5447	28	1	0	3	4
s5448	7x4xm2du	0	81821033-5448	28	1	0	3	5
s5449	7x4xmd2	1	81821033-5449	28	1	0	4	0
s5450	7x4xmd2db	1	81821033-5450	28	1	0	4	1
s5451	7x4xmd2di	0	81821033-5451	28	1	0	4	2
s5452	7x4xmd2da	0	81821033-5452	28	1	0	4	3
s5453	7x4xmd2de	0	81821033-5453	28	1	0	4	4
s5454	7x4xmd2du	0	81821033-5454	28	1	0	4	5
s5455	7x4xm4	1	81821033-5455	28	1	0	5	0
s5456	7x4xm4db	1	81821033-5456	28	1	0	5	1
s5457	7x4xm4di	0	81821033-5457	28	1	0	5	2
s5458	7x4xm4da	0	81821033-5458	28	1	0	5	3
s5459	7x4xm4de	0	81821033-5459	28	1	0	5	4
s5460	7x4xm4du	0	81821033-5460	28	1	0	5	5
s5461	7x4xmd4	1	81821033-5461	28	1	0	6	0
s5462	7x4xmd4db	1	81821033-5462	28	1	0	6	1
s5463	7x4xmd4di	0	81821033-5463	28	1	0	6	2
s5464	7x4xmd4da	0	81821033-5464	28	1	0	6	3
s5465	7x4xmd4de	0	81821033-5465	28	1	0	6	4
s5466	7x4xmd4du	0	81821033-5466	28	1	0	6	5
s5467	7x4xm8	1	81821033-5467	28	1	0	7	0
s5468	7x4xm8db	1	81821033-5468	28	1	0	7	1
s5469	7x4xm8di	0	81821033-5469	28	1	0	7	2
s5470	7x4xm8da	0	81821033-5470	28	1	0	7	3
s5471	7x4xm8de	0	81821033-5471	28	1	0	7	4
s5472	7x4xm8du	0	81821033-5472	28	1	0	7	5
s5473	8ja	1	81821033-5473	8	0	0	0	0
s5474	8jadb	1	81821033-5474	8	0	0	0	1
s5475	8jadi	1	81821033-5475	8	0	0	0	2
s5476	8jada	1	81821033-5476	8	0	0	0	3
s5477	8jade	1	81821033-5477	8	0	0	0	4
s5478	8jadu	1	81821033-5478	8	0	0	0	5
s5479	8j	1	81821033-5479	8	0	0	1	0
s5480	8jdb	1	81821033-5480	8	0	0	1	1
s5481	8jdi	1	81821033-5481	8	0	0	1	2
s5482	8jda	1	81821033-5482	8	0	0	1	3
s5483	8jde	1	81821033-5483	8	0	0	1	4
s5484	8jdu	1	81821033-5484	8	0	0	1	5
s5485	8jr4	1	81821033-5485	8	0	0	2	0
s5486	8jr4db	1	81821033-5486	8	0	0	2	1
s5487	8jr4di	1	81821033-5487	8	0	0	2	2
s5488	8jr4da	1	81821033-5488	8	0	0	2	3
s5489	8jr4de	1	81821033-5489	8	0	0	2	4
s5490	8jr4du	1	81821033-5490	8	0	0	2	5
s5491	8jm2	1	81821033-5491	8	0	0	3	0
s5492	8jm2db	1	81821033-5492	8	0	0	3	1
s5493	8jm2di	1	81821033-5493	8	0	0	3	2
s5494	8jm2da	1	81821033-5494	8	0	0	3	3
s5495	8jm2de	1	81821033-5495	8	0	0	3	4
s5496	8jm2du	1	81821033-5496	8	0	0	3	5
s5497	8jmd2	1	81821033-5497	8	0	0	4	0
s5498	8jmd2db	1	81821033-5498	8	0	0	4	1
s5499	8jmd2di	1	81821033-5499	8	0	0	4	2
s5500	8jmd2da	1	81821033-5500	8	0	0	4	3
s5501	8jmd2de	1	81821033-5501	8	0	0	4	4
s5502	8jmd2du	1	81821033-5502	8	0	0	4	5
s5503	8jm4	1	81821033-5503	8	0	0	5	0
s5504	8jm4db	1	81821033-5504	8	0	0	5	1
s5505	8jm4di	1	81821033-5505	8	0	0	5	2
s5506	8jm4da	1	81821033-5506	8	0	0	5	3
s5507	8jm4de	1	81821033-5507	8	0	0	5	4
s5508	8jm4du	1	81821033-5508	8	0	0	5	5
s5509	8jmd4	1	81821033-5509	8	0	0	6	0
s5510	8jmd4db	1	81821033-5510	8	0	0	6	1
s5511	8jmd4di	1	81821033-5511	8	0	0	6	2
s5512	8jmd4da	1	81821033-5512	8	0	0	6	3
s5513	8jmd4de	1	81821033-5513	8	0	0	6	4
s5514	8jmd4du	1	81821033-5514	8	0	0	6	5
s5515	8jm8	1	81821033-5515	8	0	0	7	0
s5516	8jm8db	1	81821033-5516	8	0	0	7	1
s5517	8jm8di	1	81821033-5517	8	0	0	7	2
s5518	8jm8da	1	81821033-5518	8	0	0	7	3
s5519	8jm8de	1	81821033-5519	8	0	0	7	4
s5520	8jm8du	1	81821033-5520	8	0	0	7	5
s5521	8jka	1	81821033-5521	8	0	1	0	0
s5522	8jkadb	1	81821033-5522	8	0	1	0	1
s5523	8jkadi	1	81821033-5523	8	0	1	0	2
s5524	8jkada	1	81821033-5524	8	0	1	0	3
s5525	8jkade	1	81821033-5525	8	0	1	0	4
s5526	8jkadu	1	81821033-5526	8	0	1	0	5
s5527	8jk	0	81821033-5527	8	0	1	1	0
s5528	8jkdb	0	81821033-5528	8	0	1	1	1
s5529	8jkdi	0	81821033-5529	8	0	1	1	2
s5530	8jkda	0	81821033-5530	8	0	1	1	3
s5531	8jkde	0	81821033-5531	8	0	1	1	4
s5532	8jkdu	0	81821033-5532	8	0	1	1	5
s5533	8jkr4	0	81821033-5533	8	0	1	2	0
s5534	8jkr4db	0	81821033-5534	8	0	1	2	1
s5535	8jkr4di	0	81821033-5535	8	0	1	2	2
s5536	8jkr4da	0	81821033-5536	8	0	1	2	3
s5537	8jkr4de	0	81821033-5537	8	0	1	2	4
s5538	8jkr4du	0	81821033-5538	8	0	1	2	5
s5539	8jkm2	0	81821033-5539	8	0	1	3	0
s5540	8jkm2db	0	81821033-5540	8	0	1	3	1
s5541	8jkm2di	0	81821033-5541	8	0	1	3	2
s5542	8jkm2da	0	81821033-5542	8	0	1	3	3
s5543	8jkm2de	0	81821033-5543	8	0	1	3	4
s5544	8jkm2du	0	81821033-5544	8	0	1	3	5
s5545	8jkmd2	0	81821033-5545	8	0	1	4	0
s5546	8jkmd2db	0	81821033-5546	8	0	1	4	1
s5547	8jkmd2di	0	81821033-5547	8	0	1	4	2
s5548	8jkmd2da	0	81821033-5548	8	0	1	4	3
s5549	8jkmd2de	0	81821033-5549	8	0	1	4	4
s5550	8jkmd2du	0	81821033-5550	8	0	1	4	5
s5551	8jkm4	0	81821033-5551	8	0	1	5	0
s5552	8jkm4db	0	81821033-5552	8	0	1	5	1
s5553	8jkm4di	0	81821033-5553	8	0	1	5	2
s5554	8jkm4da	0	81821033-5554	8	0	1	5	3
s5555	8jkm4de	0	81821033-5555	8	0	1	5	4
s5556	8jkm4du	0	81821033-5556	8	0	1	5	5
s5557	8jkmd4	0	81821033-5557	8	0	1	6	0
s5558	8jkmd4db	0	81821033-5558	8	0	1	6	1
s5559	8jkmd4di	0	81821033-5559	8	0	1	6	2
s5560	8jkmd4da	0	81821033-5560	8	0	1	6	3
s5561	8jkmd4de	0	81821033-5561	8	0	1	6	4
s5562	8jkmd4du	0	81821033-5562	8	0	1	6	5
s5563	8jkm8	0	81821033-5563	8	0	1	7	0
s5564	8jkm8db	0	81821033-5564	8	0	1	7	1
s5565	8jkm8di	0	81821033-5565	8	0	1	7	2
s5566	8jkm8da	0	81821033-5566	8	0	1	7	3
s5567	8jkm8de	0	81821033-5567	8	0	1	7	4
s5568	8jkm8du	0	81821033-5568	8	0	1	7	5
s5569	8jxa	1	81821033-5569	8	1	0	0	0
s5570	8jxadb	1	81821033-5570	8	1	0	0	1
s5571	8jxadi	1	81821033-5571	8	1	0	0	2
s5572	8jxada	1	81821033-5572	8	1	0	0	3
s5573	8jxade	1	81821033-5573	8	1	0	0	4
s5574	8jxadu	1	81821033-5574	8	1	0	0	5
s5575	8jx	1	81821033-5575	8	1	0	1	0
s5576	8jxdb	1	81821033-5576	8	1	0	1	1
s5577	8jxdi	1	81821033-5577	8	1	0	1	2
s5578	8jxda	1	81821033-5578	8	1	0	1	3
s5579	8jxde	1	81821033-5579	8	1	0	1	4
s5580	8jxdu	1	81821033-5580	8	1	0	1	5
s5581	8jxr4	1	81821033-5581	8	1	0	2	0
s5582	8jxr4db	1	81821033-5582	8	1	0	2	1
s5583	8jxr4di	1	81821033-5583	8	1	0	2	2
s5584	8jxr4da	1	81821033-5584	8	1	0	2	3
s5585	8jxr4de	1	81821033-5585	8	1	0	2	4
s5586	8jxr4du	1	81821033-5586	8	1	0	2	5
s5587	8jxm2	1	81821033-5587	8	1	0	3	0
s5588	8jxm2db	1	81821033-5588	8	1	0	3	1
s5589	8jxm2di	1	81821033-5589	8	1	0	3	2
s5590	8jxm2da	1	81821033-5590	8	1	0	3	3
s5591	8jxm2de	1	81821033-5591	8	1	0	3	4
s5592	8jxm2du	1	81821033-5592	8	1	0	3	5
s5593	8jxmd2	1	81821033-5593	8	1	0	4	0
s5594	8jxmd2db	1	81821033-5594	8	1	0	4	1
s5595	8jxmd2di	1	81821033-5595	8	1	0	4	2
s5596	8jxmd2da	1	81821033-5596	8	1	0	4	3
s5597	8jxmd2de	1	81821033-5597	8	1	0	4	4
s5598	8jxmd2du	1	81821033-5598	8	1	0	4	5
s5599	8jxm4	1	81821033-5599	8	1	0	5	0
s5600	8jxm4db	1	81821033-5600	8	1	0	5	1
s5601	8jxm4di	1	81821033-5601	8	1	0	5	2
s5602	8jxm4da	1	81821033-5602	8	1	0	5	3
s5603	8jxm4de	1	81821033-5603	8	1	0	5	4
s5604	8jxm4du	1	81821033-5604	8	1	0	5	5
s5605	8jxmd4	1	81821033-5605	8	1	0	6	0
s5606	8jxmd4db	1	81821033-5606	8	1	0	6	1
s5607	8jxmd4di	1	81821033-5607	8	1	0	6	2
s5608	8jxmd4da	1	81821033-5608	8	1	0	6	3
s5609	8jxmd4de	1	81821033-5609	8	1	0	6	4
s5610	8jxmd4du	1	81821033-5610	8	1	0	6	5
s5611	8jxm8	1	81821033-5611	8	1	0	7	0
s5612	8jxm8db	1	81821033-5612	8	1	0	7	1
s5613	8jxm8di	1	81821033-5613	8	1	0	7	2
s5614	8jxm8da	1	81821033-5614	8	1	0	7	3
s5615	8jxm8de	1	81821033-5615	8	1	0	7	4
s5616	8jxm8du	1	81821033-5616	8	1	0	7	5
s5617	8jxka	1	81821033-5617	8	1	1	0	0
s5618	8jxkadb	1	81821033-5618	8	1	1	0	1
s5619	8jxkadi	1	81821033-5619	8	1	1	0	2
s5620	8jxkada	1	81821033-5620	8	1	1	0	3
s5621	8jxkade	1	81821033-5621	8	1	1	0	4
s5622	8jxkadu	1	81821033-5622	8	1	1	0	5
s5623	8jxk	0	81821033-5623	8	1	1	1	0
s5624	8jxkdb	0	81821033-5624	8	1	1	1	1
s5625	8jxkdi	0	81821033-5625	8	1	1	1	2
s5626	8jxkda	0	81821033-5626	8	1	1	1	3
s5627	8jxkde	0	81821033-5627	8	1	1	1	4
s5628	8jxkdu	0	81821033-5628	8	1	1	1	5
s5629	8jxkr4	0	81821033-5629	8	1	1	2	0
s5630	8jxkr4db	0	81821033-5630	8	1	1	2	1
s5631	8jxkr4di	0	81821033-5631	8	1	1	2	2
s5632	8jxkr4da	0	81821033-5632	8	1	1	2	3
s5633	8jxkr4de	0	81821033-5633	8	1	1	2	4
s5634	8jxkr4du	0	81821033-5634	8	1	1	2	5
s5635	8jxkm2	0	81821033-5635	8	1	1	3	0
s5636	8jxkm2db	0	81821033-5636	8	1	1	3	1
s5637	8jxkm2di	0	81821033-5637	8	1	1	3	2
s5638	8jxkm2da	0	81821033-5638	8	1	1	3	3
s5639	8jxkm2de	0	81821033-5639	8	1	1	3	4
s5640	8jxkm2du	0	81821033-5640	8	1	1	3	5
s5641	8jxkmd2	0	81821033-5641	8	1	1	4	0
s5642	8jxkmd2db	0	81821033-5642	8	1	1	4	1
s5643	8jxkmd2di	0	81821033-5643	8	1	1	4	2
s5644	8jxkmd2da	0	81821033-5644	8	1	1	4	3
s5645	8jxkmd2de	0	81821033-5645	8	1	1	4	4
s5646	8jxkmd2du	0	81821033-5646	8	1	1	4	5
s5647	8jxkm4	0	81821033-5647	8	1	1	5	0
s5648	8jxkm4db	0	81821033-5648	8	1	1	5	1
s5649	8jxkm4di	0	81821033-5649	8	1	1	5	2
s5650	8jxkm4da	0	81821033-5650	8	1	1	5	3
s5651	8jxkm4de	0	81821033-5651	8	1	1	5	4
s5652	8jxkm4du	0	81821033-5652	8	1	1	5	5
s5653	8jxkmd4	0	81821033-5653	8	1	1	6	0
s5654	8jxkmd4db	0	81821033-5654	8	1	1	6	1
s5655	8jxkmd4di	0	81821033-5655	8	1	1	6	2
s5656	8jxkmd4da	0	81821033-5656	8	1	1	6	3
s5657	8jxkmd4de	0	81821033-5657	8	1	1	6	4
s5658	8jxkmd4du	0	81821033-5658	8	1	1	6	5
s5659	8jxkm8	0	81821033-5659	8	1	1	7	0
s5660	8jxkm8db	0	81821033-5660	8	1	1	7	1
s5661	8jxkm8di	0	81821033-5661	8	1	1	7	2
s5662	8jxkm8da	0	81821033-5662	8	1	1	7	3
s5663	8jxkm8de	0	81821033-5663	8	1	1	7	4
s5664	8jxkm8du	0	81821033-5664	8	1	1	7	5
s5665	8x2a	1	81821033-5665	16	0	0	0	0
s5666	8x2adb	1	81821033-5666	16	0	0	0	1
s5667	8x2adi	1	81821033-5667	16	0	0	0	2
s5668	8x2ada	1	81821033-5668	16	0	0	0	3
s5669	8x2ade	1	81821033-5669	16	0	0	0	4
s5670	8x2adu	1	81821033-5670	16	0	0	0	5
s5671	8x2	1	81821033-5671	16	0	0	1	0
s5672	8x2db	1	81821033-5672	16	0	0	1	1
s5673	8x2di	1	81821033-5673	16	0	0	1	2
s5674	8x2da	1	81821033-5674	16	0	0	1	3
s5675	8x2de	1	81821033-5675	16	0	0	1	4
s5676	8x2du	1	81821033-5676	16	0	0	1	5
s5677	8x2r4	1	81821033-5677	16	0	0	2	0
s5678	8x2r4db	1	81821033-5678	16	0	0	2	1
s5679	8x2r4di	1	81821033-5679	16	0	0	2	2
s5680	8x2r4da	1	81821033-5680	16	0	0	2	3
s5681	8x2r4de	1	81821033-5681	16	0	0	2	4
s5682	8x2r4du	1	81821033-5682	16	0	0	2	5
s5683	8x2m2	1	81821033-5683	16	0	0	3	0
s5684	8x2m2db	1	81821033-5684	16	0	0	3	1
s5685	8x2m2di	1	81821033-5685	16	0	0	3	2
s5686	8x2m2da	1	81821033-5686	16	0	0	3	3
s5687	8x2m2de	1	81821033-5687	16	0	0	3	4
s5688	8x2m2du	1	81821033-5688	16	0	0	3	5
s5689	8x2md2	1	81821033-5689	16	0	0	4	0
s5690	8x2md2db	1	81821033-5690	16	0	0	4	1
s5691	8x2md2di	1	81821033-5691	16	0	0	4	2
s5692	8x2md2da	1	81821033-5692	16	0	0	4	3
s5693	8x2md2de	1	81821033-5693	16	0	0	4	4
s5694	8x2md2du	1	81821033-5694	16	0	0	4	5
s5695	8x2m4	1	81821033-5695	16	0	0	5	0
s5696	8x2m4db	1	81821033-5696	16	0	0	5	1
s5697	8x2m4di	1	81821033-5697	16	0	0	5	2
s5698	8x2m4da	1	81821033-5698	16	0	0	5	3
s5699	8x2m4de	1	81821033-5699	16	0	0	5	4
s5700	8x2m4du	1	81821033-5700	16	0	0	5	5
s5701	8x2md4	1	81821033-5701	16	0	0	6	0
s5702	8x2md4db	1	81821033-5702	16	0	0	6	1
s5703	8x2md4di	1	81821033-5703	16	0	0	6	2
s5704	8x2md4da	1	81821033-5704	16	0	0	6	3
s5705	8x2md4de	1	81821033-5705	16	0	0	6	4
s5706	8x2md4du	1	81821033-5706	16	0	0	6	5
s5707	8x2m8	1	81821033-5707	16	0	0	7	0
s5708	8x2m8db	1	81821033-5708	16	0	0	7	1
s5709	8x2m8di	1	81821033-5709	16	0	0	7	2
s5710	8x2m8da	1	81821033-5710	16	0	0	7	3
s5711	8x2m8de	1	81821033-5711	16	0	0	7	4
s5712	8x2m8du	1	81821033-5712	16	0	0	7	5
s5713	8x2xa	1	81821033-5713	16	1	0	0	0
s5714	8x2xadb	1	81821033-5714	16	1	0	0	1
s5715	8x2xadi	1	81821033-5715	16	1	0	0	2
s5716	8x2xada	1	81821033-5716	16	1	0	0	3
s5717	8x2xade	1	81821033-5717	16	1	0	0	4
s5718	8x2xadu	1	81821033-5718	16	1	0	0	5
s5719	8x2x	1	81821033-5719	16	1	0	1	0
s5720	8x2xdb	1	81821033-5720	16	1	0	1	1
s5721	8x2xdi	1	81821033-5721	16	1	0	1	2
s5722	8x2xda	1	81821033-5722	16	1	0	1	3
s5723	8x2xde	1	81821033-5723	16	1	0	1	4
s5724	8x2xdu	1	81821033-5724	16	1	0	1	5
s5725	8x2xr4	1	81821033-5725	16	1	0	2	0
s5726	8x2xr4db	1	81821033-5726	16	1	0	2	1
s5727	8x2xr4di	1	81821033-5727	16	1	0	2	2
s5728	8x2xr4da	1	81821033-5728	16	1	0	2	3
s5729	8x2xr4de	1	81821033-5729	16	1	0	2	4
s5730	8x2xr4du	1	81821033-5730	16	1	0	2	5
s5731	8x2xm2	1	81821033-5731	16	1	0	3	0
s5732	8x2xm2db	1	81821033-5732	16	1	0	3	1
s5733	8x2xm2di	1	81821033-5733	16	1	0	3	2
s5734	8x2xm2da	1	81821033-5734	16	1	0	3	3
s5735	8x2xm2de	1	81821033-5735	16	1	0	3	4
s5736	8x2xm2du	1	81821033-5736	16	1	0	3	5
s5737	8x2xmd2	1	81821033-5737	16	1	0	4	0
s5738	8x2xmd2db	1	81821033-5738	16	1	0	4	1
s5739	8x2xmd2di	1	81821033-5739	16	1	0	4	2
s5740	8x2xmd2da	1	81821033-5740	16	1	0	4	3
s5741	8x2xmd2de	1	81821033-5741	16	1	0	4	4
s5742	8x2xmd2du	1	81821033-5742	16	1	0	4	5
s5743	8x2xm4	1	81821033-5743	16	1	0	5	0
s5744	8x2xm4db	1	81821033-5744	16	1	0	5	1
s5745	8x2xm4di	1	81821033-5745	16	1	0	5	2
s5746	8x2xm4da	1	81821033-5746	16	1	0	5	3
